Kunden_Nummer,Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Rechnungs_Nummer,Rechnungs_Datum,Leistungs_Beginn,Leistungs_Ende,Produkt,Preis_ohne_Ust,Preis_mit_Ust,Ust. % Satz,Ust,Abrechnungs_Nummer
PRM120110039507,Fae,Daams,Pfingstberggasse,25,72805,Lichtenstein (Württemberg),Deutschland,1095659377,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989366
PRM120110039508,Oswald,Idelberger,Glienicker Weg,4,71711,Murr,Deutschland,1095659378,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989367
PRM120110039509,Aaliyah,Abdula,Handjerystraße,4,69427,Mudau,Deutschland,1095659379,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989368
PRM120110039510,Rainer,Jaacks,Dörpfeldstraße,25,72172,Sulz am Neckar,Deutschland,1095659380,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989369
PRM120110039511,Jasmin,Dähmlow,Bohrauer Pfad,1,69251,Gaiberg,Deutschland,1095659381,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989370
PRM120110039512,Uda,Haberkern,Eschenbachstraße,36,71083,Herrenberg,Deutschland,1095659382,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989371
PRM120110039513,David,Babler,Berberitzenweg,8,71739,Oberriexingen,Deutschland,1095659383,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989372
PRM120110039514,Maximilian,Labenz,Glanzstraße,6,71299,Wimsheim,Deutschland,1095659384,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989373
PRM120110039515,Deenah,Baasch,Vimystraße,1,71409,Schwaikheim,Deutschland,1095659385,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989374
PRM120110039516,Aras,Bachmair,Hoffmannstraße,47,72229,Rohrdorf (Kreis Calw),Deutschland,1095659386,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989375
PRM120110039517,Alexandra,Abelmann,Moissistraße,84,71111,Waldenbuch,Deutschland,1095659387,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989376
PRM120110039518,Lukas,Gackenheimer,Bärdorfer Zeile,29,72477,Schwenningen (Heuberg),Deutschland,1095659388,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989377
PRM120110039519,Achim,Lachinger,Hauptweg,1,71720,Oberstenfeld,Deutschland,1095659389,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989378
PRM120110039520,Hafiz,Pachler,Pfingstberggasse,9,72660,Beuren bei Nürtingen,Deutschland,1095659390,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989379
PRM120110039521,Jaqueline,Obeng,Arndtstraße,25,72664,Kohlberg (Württemberg),Deutschland,1095659391,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989380
PRM120110039522,Fabienne,Babiel,Frauenlobstraße,25,71711,Steinheim an der Murr,Deutschland,1095659392,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989381
PRM120110039523,Konstantin,Laar,Frauenlobstraße,26,71149,Bondorf,Deutschland,1095659393,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989382
PRM120110039524,Paavo,Idler,Köpenicker Straße,2,71726,Benningen am Neckar,Deutschland,1095659394,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989383
PRM120110039525,Tamy,Habenicht,Gondeker Straße,1,69257,Wiesenbach (Baden),Deutschland,1095659395,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989384
PRM120110039526,Kasper,Gabrys,Genossenschaftsstraße,5,72414,Rangendingen,Deutschland,1095659396,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989385
PRM120110039527,Amos,Lach,Neltestraße,3,71679,Asperg,Deutschland,1095659397,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989386
PRM120110039528,Arielle,Kabjoll,Köpenicker Straße,64,68775,Ketsch,Deutschland,1095659398,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989387
PRM120110039529,Trudi,Habenstein,Hallberger Zeile,1,69259,Wilhelmsfeld,Deutschland,1095659399,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989388
PRM120110039530,Till,Jabri,Thelenstraße,24,72229,Rohrdorf (Kreis Calw),Deutschland,1095659400,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989389
PRM120110039531,Janis,Oberacher,Florian-Geyer-Straße,5,72669,Unterensingen,Deutschland,1095659401,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989390
PRM120110039532,Gila,Machleidt,Behringstraße,3,72517,Sigmaringendorf,Deutschland,1095659402,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989391
PRM120110039533,Celia,Oberdorfer,Gellertstraße,5,72226,Simmersfeld,Deutschland,1095659403,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989392
PRM120110039534,Chaya,Baartz,Stienitzseestraße,4,71397,Leutenbach (Württemberg),Deutschland,1095659404,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989393
PRM120110039535,Nabil,Ibsch,Bernstadter Weg,5,71540,Murrhardt,Deutschland,1095659405,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989394
PRM120110039536,Juni,Oana,Ekkehardstraße,47,72636,Frickenhausen (Württemberg),Deutschland,1095659406,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989395
PRM120110039537,Dari,Kadem,Vimystraße,1,69436,Schönbrunn (Baden),Deutschland,1095659407,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989396
PRM120110039538,Jessika,Obenauf,Hänselstraße,24,72658,Bempflingen,Deutschland,1095659408,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989397
PRM120110039539,Phlomena,Haala,Thomas-Müntzer-Straße,1,72800,Eningen unter Achalm,Deutschland,1095659409,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989398
PRM120110039540,Pardis,Haarhaus,Justus-von-Liebig-Straße,6,72827,Wannweil,Deutschland,1095659410,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989399
PRM120110039541,Carsten,Caceres,Friedlander Straße,98,72488,Sigmaringen,Deutschland,1095659411,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989400
PRM120110039542,Moritz,Saade,Anna-Seghers-Straße,25,72517,Sigmaringendorf,Deutschland,1095659412,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989401
PRM120110039543,Altfried,Bachofner,Hackenbergstraße,1,72356,Dautmergen,Deutschland,1095659413,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989402
PRM120110039544,Elif,Babatz,Agavensteig,1,71576,Burgstetten,Deutschland,1095659414,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989403
PRM120110039545,Mina,Ebenhoch,Nipkowstraße,9,71404,Korb,Deutschland,1095659415,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989404
PRM120110039546,Peter,Labitzke,Königsheideweg,64,71404,Korb,Deutschland,1095659416,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989405
PRM120110039547,Dari,Baatz,Zinsgutstraße,9,71543,Wüstenrot,Deutschland,1095659417,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989406
PRM120110039548,Fiona,Calabro,Vimystraße,58,72661,Grafenberg,Deutschland,1095659418,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989407
PRM120110039549,Cadmus,Cabral,Moissistraße,64,72474,Winterlingen,Deutschland,1095659419,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989408
PRM120110039550,Franziska,Babic,Ernststraße,27,71706,Markgröningen,Deutschland,1095659420,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989409
PRM120110039551,Ebbo,Machacek,Ernst-Lau-Straße,64,72369,Zimmern unter der Burg,Deutschland,1095659421,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989410
PRM120110039552,Demian,Maaz,Rosenweg,5,72297,Seewald,Deutschland,1095659422,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989411
PRM120110039553,Philipp,Babst,Dammweg,2,72135,Dettenhausen,Deutschland,1095659423,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989412
PRM120110039554,Arian,Lacey,Lohnauer Steig,1,71579,Spiegelberg,Deutschland,1095659424,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989413
PRM120110039555,Haku,Ebinger,Magnusstraße,45,72138,Kirchentellinsfurt,Deutschland,1095659425,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989414
PRM120110039556,Emily,Kadioglu,Erich-Thilo-Straße,4,71083,Herrenberg,Deutschland,1095659426,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989415
PRM120110039557,Filomae,Daab,Wilhelm-Ostwald-Straße,61,72793,Pfullingen,Deutschland,1095659427,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989416
PRM120110039558,Mika,Gäng,Hollstraße,8,72582,Grabenstetten,Deutschland,1095659428,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989417
PRM120110039559,Nepomuk,Ickert,Handjerystraße,29,71566,Althütte,Deutschland,1095659429,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989418
PRM120110039560,Aini,Kabbeck,Freystadter Weg,9,68542,Heddesheim,Deutschland,1095659430,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989419
PRM120110039561,Kathrin,Daeschle,Friedenstraße,8,69502,Hemsbach (Bergstraße),Deutschland,1095659431,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989420
PRM120110039562,Ben,Bachus,Neltestraße,5,72364,Obernheim,Deutschland,1095659432,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989421
PRM120110039563,Camern,Cacciatore,Freystadter Weg,9,72479,Straßberg,Deutschland,1095659433,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989422
PRM120110039564,Konrad,Gack,Neltestraße,65,72475,Bitz,Deutschland,1095659434,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989423
PRM120110039565,Noah,Labak,Bodelschwinghstraße,8,71277,Rutesheim,Deutschland,1095659435,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989424
PRM120110039566,Cem,Maar,Freystadter Weg,26,72184,Eutingen im Gäu,Deutschland,1095659436,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989425
PRM120110039567,Konstantin,Babin,Heidemühler Weg,8,71726,Benningen am Neckar,Deutschland,1095659437,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989426
PRM120110039568,Pia,Haaken,Steinbachstraße,24,72669,Unterensingen,Deutschland,1095659438,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989427
PRM120110039569,Amos,Bachner,Friedenstraße,25,72348,Rosenfeld,Deutschland,1095659439,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989428
PRM120110039570,Leni,Ebbert,Handjerystraße,61,71157,Hildrizhausen,Deutschland,1095659440,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989429
PRM120110039571,Yannik,Jacquemin,Glanzstraße,3,72511,Bingen bei Sigmaringen,Deutschland,1095659441,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989430
PRM120110039572,Kylan,Gabrielli,Friedenstraße,65,72406,Bisingen,Deutschland,1095659442,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989431
PRM120110039573,Mina,Obermair,Köpenicker Straße,1,72475,Bitz,Deutschland,1095659443,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989432
PRM120110039574,Kaaria,Daeubner,Hoffmannstraße,36,71101,Schönaich,Deutschland,1095659444,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989433
PRM120110039575,Jannis,Gaber,Eschenbachstraße,25,72351,Geislingen (Zollernalbkreis),Deutschland,1095659445,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989434
PRM120110039576,Diego,Maatouk,Otto-Franke-Straße,6,72250,Freudenstadt,Deutschland,1095659446,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989435
PRM120110039577,Niko,Ibrom,Anna-Seghers-Straße,9,71522,Backnang,Deutschland,1095659447,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989436
PRM120110039578,Julian,Packer,Heidemühler Weg,8,72213,Altensteig,Deutschland,1095659448,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989437
PRM120110039579,Jaap,Gabel,Bodelschwinghstraße,24,72297,Seewald,Deutschland,1095659449,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989438
PRM120110039580,Samo,Padmanabhan,Hohenbirker Weg,8,72356,Dautmergen,Deutschland,1095659450,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989439
PRM120110039581,Kaisa,Daferner,Altheider Straße,4,71120,Grafenau (Württemberg),Deutschland,1095659451,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989440
PRM120110039582,Oliver,Icks,Köpenicker Straße,26,71577,Großerlach,Deutschland,1095659452,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989441
PRM120110039583,Asis,Labus,Hackenbergstraße,25,71566,Althütte,Deutschland,1095659453,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989442
PRM120110039584,Susanne,Kaatsch,Neltestraße,61,72660,Beuren bei Nürtingen,Deutschland,1095659454,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989443
PRM120110039585,Nadeem,Icke,Gemeinschaftsstraße,98,71560,Sulzbach an der Murr,Deutschland,1095659455,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989444
PRM120110039586,Titus,Jachnik,Carl-Scheele-Straße,6,72336,Balingen,Deutschland,1095659456,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989445
PRM120110039587,Elena,Kaas,Husstraße,15,72657,Altenriet,Deutschland,1095659457,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989446
PRM120110039588,Caecilia,Kadach,Oberspreestraße,1,69253,Heiligkreuzsteinach,Deutschland,1095659458,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989447
PRM120110039589,Abigail,Abed,Friedlander Straße,6,69502,Hemsbach (Bergstraße),Deutschland,1095659459,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989448
PRM120110039590,Lukas,Jade,Hohenbirker Weg,8,72516,Scheer,Deutschland,1095659460,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989449
PRM120110039591,Svea,Haasis,Vimystraße,64,68799,Reilingen,Deutschland,1095659461,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989450
PRM120110039592,Günter,Ebers,Ernst-Lau-Straße,25,71691,Freiberg am Neckar,Deutschland,1095659462,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989451
PRM120110039593,Aaliyah,Kabalan,Friedlander Straße,25,72793,Pfullingen,Deutschland,1095659463,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989452
PRM120110039594,Gustav,Paar,Dörpfeldstraße,2,72532,Gomadingen,Deutschland,1095659464,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989453
PRM120110039595,Freya,Laag,Behringstraße,26,71116,Gärtringen,Deutschland,1095659465,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989454
PRM120110039596,Franz,Laan,Felsenfest,24,71144,Steinenbronn,Deutschland,1095659466,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989455
PRM120110039597,Tilla,Habereder,Baumschulenstraße,2,69437,Neckargerach,Deutschland,1095659467,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989456
PRM120110039598,Tino,Jabusch,Waldstraße,1,72296,Schopfloch (Schwarzwald),Deutschland,1095659468,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989457
PRM120110039599,Odilia,Haak,Schneckenburgerstraße,12,72666,Neckartailfingen,Deutschland,1095659469,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989458
PRM120110039600,Milo,Saak,Friedlander Straße,15,72534,Hayingen,Deutschland,1095659470,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989459
PRM120110039601,Elisabeth,Abbe,Friedenstraße,9,69181,Leimen (Baden),Deutschland,1095659471,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989460
PRM120110039602,Kasimir,Iffländer,Rosenweg,9,72131,Ofterdingen,Deutschland,1095659472,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989461
PRM120110039603,Henry,Eberz,Waldstraße,1,71737,Kirchberg an der Murr,Deutschland,1095659473,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989462
PRM120110039604,Paola,Haar,Wünschelburger Gang,6,72813,Sankt Johann (Württemberg),Deutschland,1095659474,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989463
PRM120110039605,Tillmann,Jackel,Am Adlergestell,1,72359,Dotternhausen,Deutschland,1095659475,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989464
PRM120110039606,Uwe,Jackels,Agavensteig,3,72361,Hausen am Tann,Deutschland,1095659476,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989465
PRM120110039607,Kai,Gabrielle,Florian-Geyer-Straße,51,72401,Haigerloch,Deutschland,1095659477,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989466
PRM120110039608,Laureen,Oberlander,Walther-Nernst-Straße,1,72401,Haigerloch,Deutschland,1095659478,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989467
PRM120110039609,Diego,Cagli,Schneckenburgerstraße,7,72534,Hayingen,Deutschland,1095659479,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989468
PRM120110039610,Altfried,Lachenmaier,Friedenstraße,8,71696,Möglingen,Deutschland,1095659480,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989469
PRM120110039611,Sascha,Jaber,Ernst-Lau-Straße,58,72186,Empfingen,Deutschland,1095659481,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989470
PRM120110039612,Diminic,Maasz,Walther-Nernst-Straße,23,72227,Egenhausen,Deutschland,1095659482,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989471
PRM120110039613,Aamu,Kablau,Walther-Nernst-Straße,28,68789,Sankt Leon-Rot,Deutschland,1095659483,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989472
PRM120110039614,Charlotte,Baake,Newtonstraße,1,71292,Friolzheim,Deutschland,1095659484,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989473
PRM120110039615,Arik,Bachnick,Gellertstraße,24,72351,Geislingen (Zollernalbkreis),Deutschland,1095659485,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989474
PRM120110039616,Gismund,Pablo,Platz der Befreiung,25,72582,Grabenstetten,Deutschland,1095659486,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989475
